id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
26147417,神奇动物：格林德沃之罪,,https://dou.img.lithub.cc/movie/26147417.jpg,2018-11-16(中国大陆),https://movie.douban.com/subject/26147417/,7,"奇幻,冒险",,,"奇幻,冒险",2021-10-22 15:58:53,2018 / 美国 英国 / 奇幻 冒险 / 大卫·叶茨 / 埃迪·雷德梅恩 凯瑟琳·沃特斯顿
11606328,霍比特人2：史矛革之战,,https://dou.img.lithub.cc/movie/11606328.jpg,2014-02-21(中国大陆),https://movie.douban.com/subject/11606328/,8.5,"动作,奇幻,冒险",,,"冒险,奇幻",2021-10-22 15:58:27,2013 / 美国 新西兰 / 动作 奇幻 冒险 / 彼得·杰克逊 / 伊恩·麦克莱恩 马丁·弗瑞曼
1291572,指环王2：双塔奇兵,,https://dou.img.lithub.cc/movie/1291572.jpg,2003-04-25(中国大陆),https://movie.douban.com/subject/1291572/,9.2,"剧情,动作,奇幻",,,"奇幻,冒险",2021-10-22 15:58:04,2002 / 美国 新西兰 / 剧情 动作 奇幻 冒险 / 彼得·杰克逊 / 伊利亚·伍德 西恩·奥斯汀
1291571,指环王1：护戒使者,,https://dou.img.lithub.cc/movie/1291571.jpg,2002-04-04(中国大陆),https://movie.douban.com/subject/1291571/,9.1,"剧情,动作,奇幻",,,"冒险,奇幻",2021-10-22 15:57:42,2001 / 新西兰 美国 / 剧情 动作 奇幻 冒险 / 彼得·杰克逊 / 伊利亚·伍德 西恩·奥斯汀
25726614,神奇动物在哪里,,https://dou.img.lithub.cc/movie/25726614.jpg,2016-11-25(中国大陆),https://movie.douban.com/subject/25726614/,7.7,"剧情,奇幻,冒险",,,"奇幻,冒险",2021-10-22 15:57:33,2016 / 英国 美国 / 剧情 奇幻 冒险 / 大卫·叶茨 / 埃迪·雷德梅恩 凯瑟琳·沃特斯顿
1966182,霍比特人1：意外之旅,,https://dou.img.lithub.cc/movie/1966182.jpg,2013-02-22(中国大陆),https://movie.douban.com/subject/1966182/,8.5,"动作,奇幻,冒险",,,"奇幻,冒险",2021-10-22 15:57:09,2012 / 美国 新西兰 / 动作 奇幻 冒险 / 彼得·杰克逊 / 伊恩·麦克莱恩 马丁·弗瑞曼
1929463,少年派的奇幻漂流,,https://dou.img.lithub.cc/movie/1929463.jpg,2012-11-22(中国大陆),https://movie.douban.com/subject/1929463/,9.1,"剧情,奇幻,冒险",,,奇幻,2021-10-22 15:56:55,2012 / 美国 中国台湾 英国 加拿大 / 剧情 奇幻 冒险 / 李安 / 苏拉·沙玛 伊尔凡·可汗
1293839,罗马假日,,https://dou.img.lithub.cc/movie/1293839.jpg,1953-08-20(威尼斯电影节),https://movie.douban.com/subject/1293839/,9.1,"剧情,喜剧,爱情",,,"剧情,爱情,奥黛丽·赫本",2021-10-22 15:55:41,1953 / 美国 / 剧情 喜剧 爱情 / 威廉·惠勒 / 奥黛丽·赫本 格利高里·派克
25662329,疯狂动物城,,https://dou.img.lithub.cc/movie/25662329.jpg,2016-03-04(中国大陆),https://movie.douban.com/subject/25662329/,9.2,"喜剧,动画,冒险",,,"动画,喜剧",2021-10-22 15:55:10,2016 / 美国 / 喜剧 动画 冒险 / 拜伦·霍华德 瑞奇·摩尔 杰拉德·布什 / 金妮弗·古德温 杰森·贝特曼
1291549,放牛班的春天,,https://dou.img.lithub.cc/movie/1291549.jpg,2004-10-16(中国大陆),https://movie.douban.com/subject/1291549/,9.3,"剧情,音乐",,,"喜剧,剧情",2021-10-22 15:54:59,2004 / 法国 瑞士 德国 / 剧情 音乐 / 克里斯托夫·巴哈蒂 / 让-巴蒂斯特·莫尼耶 热拉尔·朱尼奥
1291548,死亡诗社,,https://dou.img.lithub.cc/movie/1291548.jpg,1989-06-02(多伦多首映),https://movie.douban.com/subject/1291548/,9.2,剧情,,,剧情,2021-10-22 15:54:46,1989 / 美国 / 剧情 / 彼得·威尔 / 罗宾·威廉姆斯 罗伯特·肖恩·莱纳德
1292220,情书,,https://dou.img.lithub.cc/movie/1292220.jpg,1999-03(中国大陆),https://movie.douban.com/subject/1292220/,8.9,"剧情,爱情",,,"爱情,岩井俊二",2021-10-22 15:54:26,1995 / 日本 / 剧情 爱情 / 岩井俊二 / 中山美穗 丰川悦司
3319755,怦然心动,,https://dou.img.lithub.cc/movie/3319755.jpg,2010-07-26(好莱坞首映),https://movie.douban.com/subject/3319755/,9.1,"剧情,喜剧,爱情",,,"喜剧,爱情",2021-10-22 15:53:57,2010 / 美国 / 剧情 喜剧 爱情 / 罗伯·莱纳 / 玛德琳·卡罗尔 卡兰·麦克奥利菲
1298070,加勒比海盗,,https://dou.img.lithub.cc/movie/1298070.jpg,2003-11-21(中国大陆),https://movie.douban.com/subject/1298070/,8.8,"动作,奇幻,冒险",,,"冒险,奇幻",2021-10-22 15:53:41,2003 / 美国 / 动作 奇幻 冒险 / 戈尔·维宾斯基 / 约翰尼·德普 杰弗里·拉什
1303394,青蛇,,https://dou.img.lithub.cc/movie/1303394.jpg,1993-11-04(中国香港),https://movie.douban.com/subject/1303394/,8.6,"剧情,爱情,奇幻",,,"奇幻,古装,爱情",2021-10-22 15:53:21,1993 / 中国香港 中国大陆 / 剧情 爱情 奇幻 古装 / 徐克 / 张曼玉 王祖贤
1297447,倩女幽魂,,https://dou.img.lithub.cc/movie/1297447.jpg,2011-04-30(中国大陆),https://movie.douban.com/subject/1297447/,8.8,"爱情,奇幻,武侠",,,"武侠,香港,爱情",2021-10-22 15:52:59,1987 / 中国香港 / 爱情 奇幻 武侠 古装 / 程小东 / 张国荣 王祖贤
3726072,东邪西毒：终极版,,https://dou.img.lithub.cc/movie/3726072.jpg,2009-03-26(中国大陆),https://movie.douban.com/subject/3726072/,8.8,"剧情,动作,爱情",,,"剧情,爱情,张国荣,王家卫",2021-10-22 15:52:31,2008 / 中国香港 中国大陆 中国台湾 / 剧情 动作 爱情 / 王家卫 / 张国荣 林青霞
1291557,花样年华,,https://dou.img.lithub.cc/movie/1291557.jpg,2000-09-29(中国香港),https://movie.douban.com/subject/1291557/,8.8,"剧情,爱情",,,王家卫,2021-10-22 15:51:58,2000 / 中国香港 / 剧情 爱情 / 王家卫 / 梁朝伟 张曼玉
1292215,天使爱美丽,,https://dou.img.lithub.cc/movie/1292215.jpg,2001-04-25(法国),https://movie.douban.com/subject/1292215/,8.7,"剧情,喜剧,爱情",,,"喜剧,法国电影,爱情",2021-10-22 15:51:39,2001 / 法国 德国 / 剧情 喜剧 爱情 / 让-皮埃尔·热内 / 奥黛丽·塔图 马修·卡索维茨
1300267,乱世佳人,,https://dou.img.lithub.cc/movie/1300267.jpg,1939-12-15(美国),https://movie.douban.com/subject/1300267/,9.3,"剧情,爱情,历史",,,"剧情,爱情,飘",2021-10-22 15:51:22,1939 / 美国 / 剧情 爱情 历史 战争 / 维克多·弗莱明 乔治·库克 山姆·伍德 / 费雯·丽 克拉克·盖博
1296339,爱在黎明破晓前,,https://dou.img.lithub.cc/movie/1296339.jpg,1995-01-27(美国),https://movie.douban.com/subject/1296339/,8.8,"剧情,爱情",,,爱情,2021-10-22 15:51:05,1995 / 美国 奥地利 瑞士 / 剧情 爱情 / 理查德·林克莱特 / 伊桑·霍克 朱莉·德尔佩
1293964,魂断蓝桥,,https://dou.img.lithub.cc/movie/1293964.jpg,1940-05-17(美国),https://movie.douban.com/subject/1293964/,8.8,"剧情,爱情,战争",,,"剧情,爱情",2021-10-22 15:50:47,1940 / 美国 / 剧情 爱情 战争 / 茂文·勒鲁瓦 / 费雯·丽 罗伯特·泰勒
1292401,真爱至上,,https://dou.img.lithub.cc/movie/1292401.jpg,2003-09-07(多伦多电影节),https://movie.douban.com/subject/1292401/,8.5,"剧情,喜剧,爱情",,,"爱情,喜剧",2021-10-22 15:50:24,2003 / 英国 美国 法国 / 剧情 喜剧 爱情 / 理查德·柯蒂斯 / 休·格兰特 连姆·尼森
1418200,傲慢与偏见,,https://dou.img.lithub.cc/movie/1418200.jpg,2005-09-16(英国),https://movie.douban.com/subject/1418200/,8.7,"剧情,爱情",,,"爱情,简·奥斯汀",2021-10-22 15:49:54,2005 / 法国 英国 美国 / 剧情 爱情 / 乔·赖特 / 凯拉·奈特莉 马修·麦克费登
1292849,拯救大兵瑞恩,,https://dou.img.lithub.cc/movie/1292849.jpg,1998-11-13(中国大陆),https://movie.douban.com/subject/1292849/,9.1,"剧情,战争",,,"战争,剧情",2021-10-22 15:49:33,1998 / 美国 / 剧情 战争 / 史蒂文·斯皮尔伯格 / 汤姆·汉克斯 汤姆·塞兹摩尔
1292722,泰坦尼克号,,https://dou.img.lithub.cc/movie/1292722.jpg,1998-04-03(中国大陆),https://movie.douban.com/subject/1292722/,9.5,"剧情,爱情,灾难",,,爱情,2021-10-22 15:49:05,1997 / 美国 墨西哥 / 剧情 爱情 灾难 / 詹姆斯·卡梅隆 / 莱昂纳多·迪卡普里奥 凯特·温斯莱特
1292063,美丽人生,,https://dou.img.lithub.cc/movie/1292063.jpg,2020-01-03(中国大陆),https://movie.douban.com/subject/1292063/,9.5,"剧情,喜剧,爱情",,,"战争,剧情",2021-10-22 15:48:44,1997 / 意大利 / 剧情 喜剧 爱情 战争 / 罗伯托·贝尼尼 / 罗伯托·贝尼尼 尼可莱塔·布拉斯基
1291561,千与千寻,,https://dou.img.lithub.cc/movie/1291561.jpg,2019-06-21(中国大陆),https://movie.douban.com/subject/1291561/,9.4,"剧情,动画,奇幻",,,"动漫,吉卜力",2021-10-22 15:48:19,2001 / 日本 / 剧情 动画 奇幻 / 宫崎骏 / 柊瑠美 入野自由
1295644,这个杀手不太冷,,https://dou.img.lithub.cc/movie/1295644.jpg,2024-11-01(中国大陆),https://movie.douban.com/subject/1295644/,9.4,"剧情,动作,犯罪",,,"剧情,经典",2021-10-22 15:47:52,1994 / 法国 美国 / 剧情 动作 犯罪 / 吕克·贝松 / 让·雷诺 娜塔莉·波特曼
1292402,西西里的美丽传说,,https://dou.img.lithub.cc/movie/1292402.jpg,2000-10-27(意大利),https://movie.douban.com/subject/1292402/,8.9,"剧情,情色,战争",,,"战争,意大利电影,莫妮卡·贝鲁奇",2021-10-22 15:47:35,2000 / 意大利 美国 / 剧情 情色 战争 / 朱塞佩·托纳多雷 / 莫妮卡·贝鲁奇 朱塞佩·苏尔法罗
27060077,绿皮书,,https://dou.img.lithub.cc/movie/27060077.jpg,2019-03-01(中国大陆),https://movie.douban.com/subject/27060077/,8.9,"剧情,喜剧,音乐",,,种族,2021-10-22 15:46:08,2018 / 美国 中国大陆 / 剧情 喜剧 音乐 传记 / 彼得·法雷里 / 维果·莫腾森 马赫沙拉·阿里
27110296,无名之辈,,https://dou.img.lithub.cc/movie/27110296.jpg,2018-11-16(中国大陆),https://movie.douban.com/subject/27110296/,8,"剧情,喜剧",,,"剧情,喜剧",2021-10-22 15:45:51,2018 / 中国大陆 / 剧情 喜剧 / 饶晓志 / 陈建斌 任素汐
11525673,布达佩斯大饭店,,https://dou.img.lithub.cc/movie/11525673.jpg,2014-02-06(柏林电影节),https://movie.douban.com/subject/11525673/,8.9,"剧情,喜剧,冒险",,,"冒险,喜剧",2021-10-22 15:45:12,2014 / 美国 德国 英国 / 剧情 喜剧 冒险 / 韦斯·安德森 / 拉尔夫·费因斯 托尼·雷沃罗利
1900841,窃听风暴,,https://dou.img.lithub.cc/movie/1900841.jpg,2006-03-23(德国),https://movie.douban.com/subject/1900841/,9.2,"剧情,悬疑",,,"悬疑,剧情",2021-10-22 15:44:42,2006 / 德国 / 剧情 悬疑 / 弗洛里安·亨克尔·冯·多纳斯马尔克 / 乌尔里希·穆埃 马蒂娜·格德克
1295124,辛德勒的名单,,https://dou.img.lithub.cc/movie/1295124.jpg,1993-11-30(华盛顿首映),https://movie.douban.com/subject/1295124/,9.5,"剧情,历史,战争",,,"战争,剧情",2021-10-22 15:44:18,1993 / 美国 / 剧情 历史 战争 / 史蒂文·斯皮尔伯格 / 连姆·尼森 本·金斯利
1298624,闻香识女人,,https://dou.img.lithub.cc/movie/1298624.jpg,1992-12-23(美国),https://movie.douban.com/subject/1298624/,9.1,剧情,,,剧情,2021-10-22 15:44:03,1992 / 美国 / 剧情 / 马丁·布莱斯特 / 阿尔·帕西诺 克里斯·奥唐纳
1292656,心灵捕手,,https://dou.img.lithub.cc/movie/1292656.jpg,1997-12-05(美国),https://movie.douban.com/subject/1292656/,9,剧情,,,"剧情,经典",2021-10-22 15:43:42,1997 / 美国 / 剧情 / 格斯·范·桑特 / 马特·达蒙 罗宾·威廉姆斯
3793023,三傻大闹宝莱坞,,https://dou.img.lithub.cc/movie/3793023.jpg,2011-12-08(中国大陆),https://movie.douban.com/subject/3793023/,9.2,"剧情,喜剧,爱情",,,"印度,喜剧,剧情",2021-10-22 15:43:34,2009 / 印度 / 剧情 喜剧 爱情 歌舞 / 拉吉库马尔·希拉尼 / 阿米尔·汗 卡琳娜·卡普尔
1292720,阿甘正传,,https://dou.img.lithub.cc/movie/1292720.jpg,1994-06-23(洛杉矶首映),https://movie.douban.com/subject/1292720/,9.5,"剧情,爱情",,,"经典,剧情",2021-10-22 15:43:18,1994 / 美国 / 剧情 爱情 / 罗伯特·泽米吉斯 / 汤姆·汉克斯 罗宾·怀特
26387939,摔跤吧！爸爸,,https://dou.img.lithub.cc/movie/26387939.jpg,2017-05-05(中国大陆),https://movie.douban.com/subject/26387939/,9,"剧情,家庭,传记",,,"励志,女性",2021-10-22 15:43:09,2016 / 印度 / 剧情 家庭 传记 运动 / 涅提·蒂瓦里 / 阿米尔·汗 法缇玛·萨那·纱卡
1292052,肖申克的救赎,,https://dou.img.lithub.cc/movie/1292052.jpg,1994-09-10(多伦多电影节),https://movie.douban.com/subject/1292052/,9.7,"剧情,犯罪",,,"剧情,经典",2021-10-22 15:42:47,1994 / 美国 / 剧情 犯罪 / 弗兰克·德拉邦特 / 蒂姆·罗宾斯 摩根·弗里曼
1292064,楚门的世界,,https://dou.img.lithub.cc/movie/1292064.jpg,1998-06-05(美国),https://movie.douban.com/subject/1292064/,9.4,"剧情,科幻",,,科幻,2021-10-22 15:42:22,1998 / 美国 / 剧情 科幻 / 彼得·威尔 / 金·凯瑞 劳拉·琳妮
1296141,控方证人,,https://dou.img.lithub.cc/movie/1296141.jpg,2024(中国大陆),https://movie.douban.com/subject/1296141/,9.6,"剧情,悬疑,惊悚",,,"悬疑,推理",2021-10-22 15:41:30,1957 / 美国 / 剧情 悬疑 惊悚 犯罪 / 比利·怀尔德 / 泰隆·鲍华 玛琳·黛德丽
26580232,看不见的客人,,https://dou.img.lithub.cc/movie/26580232.jpg,2017-09-15(中国大陆),https://movie.douban.com/subject/26580232/,8.8,"剧情,悬疑,惊悚",,,"推理,悬疑",2021-10-22 15:41:05,2016 / 西班牙 / 剧情 悬疑 惊悚 犯罪 / 奥里奥尔·保罗 / 马里奥·卡萨斯 阿娜·瓦格纳
25807345,彗星来的那一夜,,https://dou.img.lithub.cc/movie/25807345.jpg,2013-09-19(奇幻电影节),https://movie.douban.com/subject/25807345/,8.6,"科幻,悬疑,惊悚",,,"悬疑,烧脑,科幻,平行世界",2021-10-22 15:40:36,2013 / 美国 英国 / 科幻 悬疑 惊悚 / 詹姆斯·沃德·布柯特 / 艾米丽·芭尔多尼 莫瑞·史特林
3075287,源代码,,https://dou.img.lithub.cc/movie/3075287.jpg,2011-08-30(中国大陆),https://movie.douban.com/subject/3075287/,8.5,"科幻,悬疑,惊悚",,,"悬疑,科幻",2021-10-22 15:40:22,2011 / 美国 加拿大 / 科幻 悬疑 惊悚 / 邓肯·琼斯 / 杰克·吉伦哈尔 维拉·法米加
1889243,星际穿越,,https://dou.img.lithub.cc/movie/1889243.jpg,2014-11-12(中国大陆),https://movie.douban.com/subject/1889243/,9.4,"剧情,科幻,冒险",,,科幻,2021-10-22 15:40:02,2014 / 美国 英国 加拿大 / 剧情 科幻 冒险 / 克里斯托弗·诺兰 / 马修·麦康纳 安妮·海瑟薇
4920389,头号玩家,,https://dou.img.lithub.cc/movie/4920389.jpg,2018-03-30(中国大陆),https://movie.douban.com/subject/4920389/,8.6,"动作,科幻,冒险",,,"科幻,虚拟现实",2021-10-22 15:39:34,2018 / 美国 / 动作 科幻 冒险 / 史蒂文·斯皮尔伯格 / 泰伊·谢里丹 奥利维亚·库克
1652587,阿凡达,,https://dou.img.lithub.cc/movie/1652587.jpg,2010-01-04(中国大陆),https://movie.douban.com/subject/1652587/,8.8,"动作,科幻,冒险",,,科幻,2021-10-22 15:39:18,2009 / 美国 / 动作 科幻 冒险 / 詹姆斯·卡梅隆 / 萨姆·沃辛顿 佐伊·索尔达娜
1291836,戴珍珠耳环的少女,,https://dou.img.lithub.cc/movie/1291836.jpg,2003-08-31(特柳赖德电影节),https://movie.douban.com/subject/1291836/,7.8,"剧情,爱情,传记",,,艺术,2021-10-22 15:36:31,2003 / 英国 卢森堡 法国 比利时 美国 / 剧情 爱情 传记 / 彼得·韦柏 / 科林·费尔斯 斯嘉丽·约翰逊
1307052,托斯卡纳艳阳下,,https://dou.img.lithub.cc/movie/1307052.jpg,2003-09-26(美国),https://movie.douban.com/subject/1307052/,8.1,"剧情,喜剧,爱情",,,文艺,2021-10-22 15:36:05,2003 / 美国 意大利 / 剧情 喜剧 爱情 / 奥黛丽·威尔斯 / 戴安·琳恩 吴珊卓
3168101,毒液：致命守护者,,https://dou.img.lithub.cc/movie/3168101.jpg,2018-11-09(中国大陆),https://movie.douban.com/subject/3168101/,7.2,"动作,科幻,惊悚",,,"科幻,漫威,动作",2021-10-22 15:35:08,2018 / 美国 中国大陆 / 动作 科幻 惊悚 / 鲁本·弗雷斯彻 / 汤姆·哈迪 米歇尔·威廉姆斯
26378579,王牌特工2：黄金圈,,https://dou.img.lithub.cc/movie/26378579.jpg,2017-10-20(中国大陆),https://movie.douban.com/subject/26378579/,6.8,"喜剧,动作,冒险",,,"特工,冒险,科林",2021-10-22 15:34:29,2017 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯
24405378,王牌特工：特工学院,,https://dou.img.lithub.cc/movie/24405378.jpg,2015-03-27(中国大陆),https://movie.douban.com/subject/24405378/,8.4,"喜剧,动作,冒险",,,"特工,冒险,科林",2021-10-22 15:33:50,2014 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯
30337388,失控玩家,,https://dou.img.lithub.cc/movie/30337388.jpg,2021-08-27(中国大陆),https://movie.douban.com/subject/30337388/,7.5,"喜剧,动作,科幻",,,奇幻,2021-10-22 15:33:25,2021 / 美国 加拿大 / 喜剧 动作 科幻 / 肖恩·利维 / 瑞安·雷诺兹 朱迪·科默
25977027,小姐,,https://dou.img.lithub.cc/movie/25977027.jpg,2016-05-14(戛纳电影节),https://movie.douban.com/subject/25977027/,8.5,"剧情,悬疑,情色",,,悬疑,2021-10-22 15:32:45,2016 / 韩国 / 剧情 悬疑 情色 同性 / 朴赞郁 / 金敏喜 金泰梨
3284269,夏目友人帐 第二季,,https://dou.img.lithub.cc/movie/3284269.jpg,2009-01-05(日本),https://movie.douban.com/subject/3284269/,9.5,"剧情,动画,奇幻",,,"夏目友人帳,日本动画",2012-02-06 13:33:20,2009 / 日本 / 剧情 动画 奇幻 / 大森贵弘 植田秀仁 中野英明 清水久敏 高田淳 / 神谷浩史 井上和彦
4319218,午夜巴黎,,https://dou.img.lithub.cc/movie/4319218.jpg,2011-05-11(法国),https://movie.douban.com/subject/4319218/,8.3,"剧情,爱情,奇幻",4,,"法国,电影,伍迪·艾伦",2011-09-20 20:39:45,2011 / 西班牙 美国 法国 / 剧情 爱情 奇幻 / 伍迪·艾伦 / 欧文·威尔逊 玛丽昂·歌迪亚